year ,station_name,station_id,latitude,longitude,swe_average
2020,Sawtooth,1251,40.13632,-105.58486,9.7
2021,Sawtooth,1251,40.13632,-105.58486,8
2022,Sawtooth,1251,40.13632,-105.58486,9.7
2023,Sawtooth,1251,40.13632,-105.58486,10.2
2024,Sawtooth,1251,40.13632,-105.58486,9.1
1985,Schofield Pass,737,39.01467,-107.04933,6.6
1986,Schofield Pass,737,39.01467,-107.04933,21
1987,Schofield Pass,737,39.01467,-107.04933,11.9
1988,Schofield Pass,737,39.01467,-107.04933,11
1989,Schofield Pass,737,39.01467,-107.04933,11.5
1990,Schofield Pass,737,39.01467,-107.04933,10.3
1991,Schofield Pass,737,39.01467,-107.04933,12
1992,Schofield Pass,737,39.01467,-107.04933,8.6
1993,Schofield Pass,737,39.01467,-107.04933,18.4
1994,Schofield Pass,737,39.01467,-107.04933,11.6
1995,Schofield Pass,737,39.01467,-107.04933,21.4
1996,Schofield Pass,737,39.01467,-107.04933,15.8
1997,Schofield Pass,737,39.01467,-107.04933,18.6
1998,Schofield Pass,737,39.01467,-107.04933,10.9
1999,Schofield Pass,737,39.01467,-107.04933,10.3
2000,Schofield Pass,737,39.01467,-107.04933,7.9
2001,Schofield Pass,737,39.01467,-107.04933,10.2
2002,Schofield Pass,737,39.01467,-107.04933,9
2003,Schofield Pass,737,39.01467,-107.04933,10.1
2004,Schofield Pass,737,39.01467,-107.04933,10.9
2005,Schofield Pass,737,39.01467,-107.04933,16.3
2006,Schofield Pass,737,39.01467,-107.04933,11.8
2007,Schofield Pass,737,39.01467,-107.04933,8.7
2008,Schofield Pass,737,39.01467,-107.04933,19.1
2009,Schofield Pass,737,39.01467,-107.04933,15.7
2010,Schofield Pass,737,39.01467,-107.04933,13.2
2011,Schofield Pass,737,39.01467,-107.04933,19.5
2012,Schofield Pass,737,39.01467,-107.04933,6.6
2013,Schofield Pass,737,39.01467,-107.04933,9.5
2014,Schofield Pass,737,39.01467,-107.04933,14.6
2015,Schofield Pass,737,39.01467,-107.04933,8.8
2016,Schofield Pass,737,39.01467,-107.04933,10.4
2017,Schofield Pass,737,39.01467,-107.04933,18.3
2018,Schofield Pass,737,39.01467,-107.04933,8.7
2019,Schofield Pass,737,39.01467,-107.04933,17.6
2020,Schofield Pass,737,39.01467,-107.04933,9.6
2021,Schofield Pass,737,39.01467,-107.04933,8.1
2022,Schofield Pass,737,39.01467,-107.04933,13.6
2023,Schofield Pass,737,39.01467,-107.04933,17.1
2024,Schofield Pass,737,39.01467,-107.04933,10.7
1986,Scotch Creek,739,37.64562,-108.00833,1.4
1987,Scotch Creek,739,37.64562,-108.00833,4.6
1988,Scotch Creek,739,37.64562,-108.00833,2.2
1989,Scotch Creek,739,37.64562,-108.00833,2.8
1990,Scotch Creek,739,37.64562,-108.00833,1.3
1991,Scotch Creek,739,37.64562,-108.00833,2.8
1992,Scotch Creek,739,37.64562,-108.00833,3.2
1993,Scotch Creek,739,37.64562,-108.00833,6.2
1994,Scotch Creek,739,37.64562,-108.00833,2.6
1995,Scotch Creek,739,37.64562,-108.00833,4.1
1996,Scotch Creek,739,37.64562,-108.00833,2.9
1997,Scotch Creek,739,37.64562,-108.00833,5.6
1998,Scotch Creek,739,37.64562,-108.00833,2.8
1999,Scotch Creek,739,37.64562,-108.00833,1.6
2000,Scotch Creek,739,37.64562,-108.00833,2.4
2001,Scotch Creek,739,37.64562,-108.00833,3
2002,Scotch Creek,739,37.64562,-108.00833,1.5
2003,Scotch Creek,739,37.64562,-108.00833,2.6
2004,Scotch Creek,739,37.64562,-108.00833,2.6
2005,Scotch Creek,739,37.64562,-108.00833,3.9
2006,Scotch Creek,739,37.64562,-108.00833,2
2007,Scotch Creek,739,37.64562,-108.00833,2
2008,Scotch Creek,739,37.64562,-108.00833,4.9
2009,Scotch Creek,739,37.64562,-108.00833,3.6
2010,Scotch Creek,739,37.64562,-108.00833,3.6
2011,Scotch Creek,739,37.64562,-108.00833,3
2012,Scotch Creek,739,37.64562,-108.00833,2.1
2013,Scotch Creek,739,37.64562,-108.00833,2.3
2014,Scotch Creek,739,37.64562,-108.00833,2.7
2015,Scotch Creek,739,37.64562,-108.00833,1.7
2016,Scotch Creek,739,37.64562,-108.00833,3.4
2017,Scotch Creek,739,37.64562,-108.00833,4.6
2018,Scotch Creek,739,37.64562,-108.00833,0.8
2019,Scotch Creek,739,37.64562,-108.00833,4.3
2020,Scotch Creek,739,37.64562,-108.00833,3.6
2021,Scotch Creek,739,37.64562,-108.00833,2.1
2022,Scotch Creek,739,37.64562,-108.00833,2.7
2023,Scotch Creek,739,37.64562,-108.00833,5.6
2024,Scotch Creek,739,37.64562,-108.00833,3.2
2004,Sharkstooth,1060,37.50356,-108.11405,4.5
2005,Sharkstooth,1060,37.50356,-108.11405,9.7
2006,Sharkstooth,1060,37.50356,-108.11405,3.9
2007,Sharkstooth,1060,37.50356,-108.11405,4.2
2008,Sharkstooth,1060,37.50356,-108.11405,9.7
2009,Sharkstooth,1060,37.50356,-108.11405,7.6
2010,Sharkstooth,1060,37.50356,-108.11405,7.3
2011,Sharkstooth,1060,37.50356,-108.11405,8.7
2012,Sharkstooth,1060,37.50356,-108.11405,4.2
2013,Sharkstooth,1060,37.50356,-108.11405,5.1
2014,Sharkstooth,1060,37.50356,-108.11405,4.8
2015,Sharkstooth,1060,37.50356,-108.11405,4.7
2016,Sharkstooth,1060,37.50356,-108.11405,7.5
2017,Sharkstooth,1060,37.50356,-108.11405,10.4
2018,Sharkstooth,1060,37.50356,-108.11405,2
2019,Sharkstooth,1060,37.50356,-108.11405,8.5
2020,Sharkstooth,1060,37.50356,-108.11405,5.4
2021,Sharkstooth,1060,37.50356,-108.11405,3.4
2022,Sharkstooth,1060,37.50356,-108.11405,6
2023,Sharkstooth,1060,37.50356,-108.11405,10.3
2024,Sharkstooth,1060,37.50356,-108.11405,5.2
1980,Slumgullion,762,37.99076,-107.20392,0.2
1981,Slumgullion,762,37.99076,-107.20392,2.3
1982,Slumgullion,762,37.99076,-107.20392,6.2
1983,Slumgullion,762,37.99076,-107.20392,4.7
1984,Slumgullion,762,37.99076,-107.20392,7.3
1985,Slumgullion,762,37.99076,-107.20392,6.2
1986,Slumgullion,762,37.99076,-107.20392,6.4
1987,Slumgullion,762,37.99076,-107.20392,6.6
1988,Slumgullion,762,37.99076,-107.20392,4
1989,Slumgullion,762,37.99076,-107.20392,4
1990,Slumgullion,762,37.99076,-107.20392,3.9
1991,Slumgullion,762,37.99076,-107.20392,5.2
1992,Slumgullion,762,37.99076,-107.20392,3.9
1993,Slumgullion,762,37.99076,-107.20392,4.4
1994,Slumgullion,762,37.99076,-107.20392,4.2
1995,Slumgullion,762,37.99076,-107.20392,7.1
1996,Slumgullion,762,37.99076,-107.20392,5.5
1997,Slumgullion,762,37.99076,-107.20392,8
1998,Slumgullion,762,37.99076,-107.20392,5.4
1999,Slumgullion,762,37.99076,-107.20392,5.9
2000,Slumgullion,762,37.99076,-107.20392,4
2001,Slumgullion,762,37.99076,-107.20392,5.4
2002,Slumgullion,762,37.99076,-107.20392,2.7
2003,Slumgullion,762,37.99076,-107.20392,3.5
2004,Slumgullion,762,37.99076,-107.20392,4.6
2005,Slumgullion,762,37.99076,-107.20392,6.4
2006,Slumgullion,762,37.99076,-107.20392,4.7
2007,Slumgullion,762,37.99076,-107.20392,5.2
2008,Slumgullion,762,37.99076,-107.20392,6.3
2009,Slumgullion,762,37.99076,-107.20392,4.6
2010,Slumgullion,762,37.99076,-107.20392,4.8
2011,Slumgullion,762,37.99076,-107.20392,6
2012,Slumgullion,762,37.99076,-107.20392,3.8
2013,Slumgullion,762,37.99076,-107.20392,3.4
2014,Slumgullion,762,37.99076,-107.20392,5.2
2015,Slumgullion,762,37.99076,-107.20392,4.8
2016,Slumgullion,762,37.99076,-107.20392,5.2
2017,Slumgullion,762,37.99076,-107.20392,5
2018,Slumgullion,762,37.99076,-107.20392,2.5
2019,Slumgullion,762,37.99076,-107.20392,7.3
2020,Slumgullion,762,37.99076,-107.20392,5.1
2021,Slumgullion,762,37.99076,-107.20392,4.2
2022,Slumgullion,762,37.99076,-107.20392,3.1
2023,Slumgullion,762,37.99076,-107.20392,4.1
2024,Slumgullion,762,37.99076,-107.20392,3.9
1991,South Colony,773,37.96647,-105.53671,4.3
1992,South Colony,773,37.96647,-105.53671,6.5
1993,South Colony,773,37.96647,-105.53671,7.7
1994,South Colony,773,37.96647,-105.53671,7.8
1995,South Colony,773,37.96647,-105.53671,10.9
1996,South Colony,773,37.96647,-105.53671,4.4
1997,South Colony,773,37.96647,-105.53671,9.2
1998,South Colony,773,37.96647,-105.53671,7.4
1999,South Colony,773,37.96647,-105.53671,6.1
2000,South Colony,773,37.96647,-105.53671,4
2001,South Colony,773,37.96647,-105.53671,5.8
2002,South Colony,773,37.96647,-105.53671,3
2003,South Colony,773,37.96647,-105.53671,5.3
2004,South Colony,773,37.96647,-105.53671,6.6
2005,South Colony,773,37.96647,-105.53671,8.8
2006,South Colony,773,37.96647,-105.53671,4.5
2007,South Colony,773,37.96647,-105.53671,7.4
2008,South Colony,773,37.96647,-105.53671,11.6
2009,South Colony,773,37.96647,-105.53671,7.6
2010,South Colony,773,37.96647,-105.53671,6.9
2011,South Colony,773,37.96647,-105.53671,5.1
2012,South Colony,773,37.96647,-105.53671,4.5
2013,South Colony,773,37.96647,-105.53671,5
2014,South Colony,773,37.96647,-105.53671,6.5
2015,South Colony,773,37.96647,-105.53671,5.9
2016,South Colony,773,37.96647,-105.53671,7.1
2017,South Colony,773,37.96647,-105.53671,6.4
2018,South Colony,773,37.96647,-105.53671,2.4
2019,South Colony,773,37.96647,-105.53671,8.3
2020,South Colony,773,37.96647,-105.53671,5.8
2021,South Colony,773,37.96647,-105.53671,7
2022,South Colony,773,37.96647,-105.53671,5.4
2023,South Colony,773,37.96647,-105.53671,5.4
2024,South Colony,773,37.96647,-105.53671,4.9
1986,Spud Mountain,780,37.69883,-107.77841,7.5
1987,Spud Mountain,780,37.69883,-107.77841,12
1988,Spud Mountain,780,37.69883,-107.77841,7.5
1989,Spud Mountain,780,37.69883,-107.77841,8.9
1990,Spud Mountain,780,37.69883,-107.77841,3.4
1991,Spud Mountain,780,37.69883,-107.77841,9
1992,Spud Mountain,780,37.69883,-107.77841,8.3
1993,Spud Mountain,780,37.69883,-107.77841,16
1994,Spud Mountain,780,37.69883,-107.77841,8.4
1995,Spud Mountain,780,37.69883,-107.77841,15
1996,Spud Mountain,780,37.69883,-107.77841,6.8
1997,Spud Mountain,780,37.69883,-107.77841,12.3
1998,Spud Mountain,780,37.69883,-107.77841,8.2
1999,Spud Mountain,780,37.69883,-107.77841,7.4
2000,Spud Mountain,780,37.69883,-107.77841,5.4
2001,Spud Mountain,780,37.69883,-107.77841,8.1
2002,Spud Mountain,780,37.69883,-107.77841,3.6
2003,Spud Mountain,780,37.69883,-107.77841,6.4
2004,Spud Mountain,780,37.69883,-107.77841,9.4
2005,Spud Mountain,780,37.69883,-107.77841,13.8
2006,Spud Mountain,780,37.69883,-107.77841,5.2
2007,Spud Mountain,780,37.69883,-107.77841,5.6
2008,Spud Mountain,780,37.69883,-107.77841,11.7
2009,Spud Mountain,780,37.69883,-107.77841,8.5
2010,Spud Mountain,780,37.69883,-107.77841,7.8
2011,Spud Mountain,780,37.69883,-107.77841,12.4
2012,Spud Mountain,780,37.69883,-107.77841,4.4
2013,Spud Mountain,780,37.69883,-107.77841,6.5
2014,Spud Mountain,780,37.69883,-107.77841,7.1
2015,Spud Mountain,780,37.69883,-107.77841,5
2016,Spud Mountain,780,37.69883,-107.77841,7
2017,Spud Mountain,780,37.69883,-107.77841,10
2018,Spud Mountain,780,37.69883,-107.77841,2.8
2019,Spud Mountain,780,37.69883,-107.77841,13.1
2020,Spud Mountain,780,37.69883,-107.77841,7.5
2021,Spud Mountain,780,37.69883,-107.77841,5.7
2022,Spud Mountain,780,37.69883,-107.77841,6.7
2023,Spud Mountain,780,37.69883,-107.77841,12.2
2024,Spud Mountain,780,37.69883,-107.77841,6.1
1985,Stillwater Creek,793,40.22532,-105.9198,1.2
1986,Stillwater Creek,793,40.22532,-105.9198,2.8
1987,Stillwater Creek,793,40.22532,-105.9198,0.8
1988,Stillwater Creek,793,40.22532,-105.9198,1.8
1989,Stillwater Creek,793,40.22532,-105.9198,1.6
1990,Stillwater Creek,793,40.22532,-105.9198,1.6
1991,Stillwater Creek,793,40.22532,-105.9198,2.1
1992,Stillwater Creek,793,40.22532,-105.9198,1.5
1993,Stillwater Creek,793,40.22532,-105.9198,3.2
1994,Stillwater Creek,793,40.22532,-105.9198,2
1995,Stillwater Creek,793,40.22532,-105.9198,1.9
1996,Stillwater Creek,793,40.22532,-105.9198,3.1
1997,Stillwater Creek,793,40.22532,-105.9198,3.8
1998,Stillwater Creek,793,40.22532,-105.9198,1.6
1999,Stillwater Creek,793,40.22532,-105.9198,1.6
2000,Stillwater Creek,793,40.22532,-105.9198,2.3
2001,Stillwater Creek,793,40.22532,-105.9198,2
2002,Stillwater Creek,793,40.22532,-105.9198,1.4
2003,Stillwater Creek,793,40.22532,-105.9198,3.1
2004,Stillwater Creek,793,40.22532,-105.9198,1.5
2005,Stillwater Creek,793,40.22532,-105.9198,2.2
2006,Stillwater Creek,793,40.22532,-105.9198,2.9
2007,Stillwater Creek,793,40.22532,-105.9198,2.1
2008,Stillwater Creek,793,40.22532,-105.9198,2.7
2009,Stillwater Creek,793,40.22532,-105.9198,2.4
2010,Stillwater Creek,793,40.22532,-105.9198,1.6
2011,Stillwater Creek,793,40.22532,-105.9198,3.7
2012,Stillwater Creek,793,40.22532,-105.9198,1
2013,Stillwater Creek,793,40.22532,-105.9198,1.5
2014,Stillwater Creek,793,40.22532,-105.9198,2.8
2015,Stillwater Creek,793,40.22532,-105.9198,1.7
2016,Stillwater Creek,793,40.22532,-105.9198,2.6
2017,Stillwater Creek,793,40.22532,-105.9198,2.7
2018,Stillwater Creek,793,40.22532,-105.9198,2
2019,Stillwater Creek,793,40.22532,-105.9198,2.3
2020,Stillwater Creek,793,40.22532,-105.9198,2.4
2021,Stillwater Creek,793,40.22532,-105.9198,0.9
2022,Stillwater Creek,793,40.22532,-105.9198,1.7
2023,Stillwater Creek,793,40.22532,-105.9198,2.6
2024,Stillwater Creek,793,40.22532,-105.9198,1.8
1986,Stump Lakes,797,37.47647,-107.63348,7
1987,Stump Lakes,797,37.47647,-107.63348,12.5
1988,Stump Lakes,797,37.47647,-107.63348,6.2
1989,Stump Lakes,797,37.47647,-107.63348,5.2
1990,Stump Lakes,797,37.47647,-107.63348,4.1
1991,Stump Lakes,797,37.47647,-107.63348,6.3
1992,Stump Lakes,797,37.47647,-107.63348,7.7
1993,Stump Lakes,797,37.47647,-107.63348,10.9
1994,Stump Lakes,797,37.47647,-107.63348,6.5
1995,Stump Lakes,797,37.47647,-107.63348,11.2
1996,Stump Lakes,797,37.47647,-107.63348,4.2
1997,Stump Lakes,797,37.47647,-107.63348,10.9
1998,Stump Lakes,797,37.47647,-107.63348,6.4
1999,Stump Lakes,797,37.47647,-107.63348,6.7
2000,Stump Lakes,797,37.47647,-107.63348,4
2001,Stump Lakes,797,37.47647,-107.63348,7.9
2002,Stump Lakes,797,37.47647,-107.63348,1.9
2003,Stump Lakes,797,37.47647,-107.63348,4.2
2004,Stump Lakes,797,37.47647,-107.63348,7.6
2005,Stump Lakes,797,37.47647,-107.63348,12.8
2006,Stump Lakes,797,37.47647,-107.63348,3.8
2007,Stump Lakes,797,37.47647,-107.63348,5.5
2008,Stump Lakes,797,37.47647,-107.63348,9.3
2009,Stump Lakes,797,37.47647,-107.63348,6.5
2010,Stump Lakes,797,37.47647,-107.63348,6.7
2011,Stump Lakes,797,37.47647,-107.63348,7.3
2012,Stump Lakes,797,37.47647,-107.63348,4.8
2013,Stump Lakes,797,37.47647,-107.63348,4.3
2014,Stump Lakes,797,37.47647,-107.63348,5.3
2015,Stump Lakes,797,37.47647,-107.63348,5.3
2016,Stump Lakes,797,37.47647,-107.63348,6.4
2017,Stump Lakes,797,37.47647,-107.63348,8
2018,Stump Lakes,797,37.47647,-107.63348,2.6
2019,Stump Lakes,797,37.47647,-107.63348,10.7
2020,Stump Lakes,797,37.47647,-107.63348,6.2
2021,Stump Lakes,797,37.47647,-107.63348,4.5
2022,Stump Lakes,797,37.47647,-107.63348,4.9
2023,Stump Lakes,797,37.47647,-107.63348,8.2
2024,Stump Lakes,797,37.47647,-107.63348,6.3
1980,Summit Ranch,802,39.71803,-106.1577,0.3
1981,Summit Ranch,802,39.71803,-106.1577,1.9
1982,Summit Ranch,802,39.71803,-106.1577,2.2
1983,Summit Ranch,802,39.71803,-106.1577,4.7
1984,Summit Ranch,802,39.71803,-106.1577,6.5
1985,Summit Ranch,802,39.71803,-106.1577,3.9
1986,Summit Ranch,802,39.71803,-106.1577,3.9
1987,Summit Ranch,802,39.71803,-106.1577,2.1
1988,Summit Ranch,802,39.71803,-106.1577,3.5
1989,Summit Ranch,802,39.71803,-106.1577,3.4
1990,Summit Ranch,802,39.71803,-106.1577,2.9
1991,Summit Ranch,802,39.71803,-106.1577,3.9
1992,Summit Ranch,802,39.71803,-106.1577,2.4
1993,Summit Ranch,802,39.71803,-106.1577,4.6
1994,Summit Ranch,802,39.71803,-106.1577,2.9
1995,Summit Ranch,802,39.71803,-106.1577,4.1
1996,Summit Ranch,802,39.71803,-106.1577,5.9
1997,Summit Ranch,802,39.71803,-106.1577,5.2
1998,Summit Ranch,802,39.71803,-106.1577,3.1
1999,Summit Ranch,802,39.71803,-106.1577,3
2000,Summit Ranch,802,39.71803,-106.1577,3.2
2001,Summit Ranch,802,39.71803,-106.1577,2.9
2002,Summit Ranch,802,39.71803,-106.1577,2.4
2003,Summit Ranch,802,39.71803,-106.1577,4.2
2004,Summit Ranch,802,39.71803,-106.1577,3
2005,Summit Ranch,802,39.71803,-106.1577,3.5
2006,Summit Ranch,802,39.71803,-106.1577,4.6
2007,Summit Ranch,802,39.71803,-106.1577,3
2008,Summit Ranch,802,39.71803,-106.1577,4.4
2009,Summit Ranch,802,39.71803,-106.1577,4.5
2010,Summit Ranch,802,39.71803,-106.1577,2.4
2011,Summit Ranch,802,39.71803,-106.1577,4.8
2012,Summit Ranch,802,39.71803,-106.1577,1.7
2013,Summit Ranch,802,39.71803,-106.1577,2.4
2014,Summit Ranch,802,39.71803,-106.1577,3.7
2015,Summit Ranch,802,39.71803,-106.1577,2.6
2016,Summit Ranch,802,39.71803,-106.1577,3.5
2017,Summit Ranch,802,39.71803,-106.1577,3.7
2018,Summit Ranch,802,39.71803,-106.1577,2.2
2019,Summit Ranch,802,39.71803,-106.1577,3.8
2020,Summit Ranch,802,39.71803,-106.1577,3.8
2021,Summit Ranch,802,39.71803,-106.1577,2.3
2022,Summit Ranch,802,39.71803,-106.1577,2.9
2023,Summit Ranch,802,39.71803,-106.1577,3.9
2024,Summit Ranch,802,39.71803,-106.1577,3.2
1980,Tower,825,40.5374,-106.67655,20.5
1981,Tower,825,40.5374,-106.67655,10.7
1982,Tower,825,40.5374,-106.67655,27.8
1983,Tower,825,40.5374,-106.67655,25.2
1984,Tower,825,40.5374,-106.67655,27.8
1985,Tower,825,40.5374,-106.67655,23
1986,Tower,825,40.5374,-106.67655,29.3
1987,Tower,825,40.5374,-106.67655,14.6
1988,Tower,825,40.5374,-106.67655,20.2
1989,Tower,825,40.5374,-106.67655,18.5
1990,Tower,825,40.5374,-106.67655,19.3
1991,Tower,825,40.5374,-106.67655,18
1992,Tower,825,40.5374,-106.67655,15.8
1993,Tower,825,40.5374,-106.67655,25.3
1994,Tower,825,40.5374,-106.67655,16.8
1995,Tower,825,40.5374,-106.67655,26
1996,Tower,825,40.5374,-106.67655,25.9
1997,Tower,825,40.5374,-106.67655,28.9
1998,Tower,825,40.5374,-106.67655,20.6
1999,Tower,825,40.5374,-106.67655,19.1
2000,Tower,825,40.5374,-106.67655,16.8
2001,Tower,825,40.5374,-106.67655,14.2
2002,Tower,825,40.5374,-106.67655,11.6
2003,Tower,825,40.5374,-106.67655,17.9
2004,Tower,825,40.5374,-106.67655,16.3
2005,Tower,825,40.5374,-106.67655,16.8
2006,Tower,825,40.5374,-106.67655,22.3
2007,Tower,825,40.5374,-106.67655,11.4
2008,Tower,825,40.5374,-106.67655,18.7
2009,Tower,825,40.5374,-106.67655,18.4
2010,Tower,825,40.5374,-106.67655,16.4
2011,Tower,825,40.5374,-106.67655,30.5
2012,Tower,825,40.5374,-106.67655,9.6
2013,Tower,825,40.5374,-106.67655,14
2014,Tower,825,40.5374,-106.67655,21
2015,Tower,825,40.5374,-106.67655,13.2
2016,Tower,825,40.5374,-106.67655,16.1
2017,Tower,825,40.5374,-106.67655,17.7
2018,Tower,825,40.5374,-106.67655,14.1
2019,Tower,825,40.5374,-106.67655,24.3
2020,Tower,825,40.5374,-106.67655,18
2021,Tower,825,40.5374,-106.67655,13.2
2022,Tower,825,40.5374,-106.67655,16.7
2023,Tower,825,40.5374,-106.67655,19.8
2024,Tower,825,40.5374,-106.67655,16.9
1985,Trapper Lake,827,39.99881,-107.23618,3.3
1986,Trapper Lake,827,39.99881,-107.23618,9.4
1987,Trapper Lake,827,39.99881,-107.23618,5.3
1988,Trapper Lake,827,39.99881,-107.23618,7.8
1989,Trapper Lake,827,39.99881,-107.23618,5.8
1990,Trapper Lake,827,39.99881,-107.23618,4.2
1991,Trapper Lake,827,39.99881,-107.23618,7.2
1992,Trapper Lake,827,39.99881,-107.23618,5.1
1993,Trapper Lake,827,39.99881,-107.23618,9.3
1994,Trapper Lake,827,39.99881,-107.23618,6
1995,Trapper Lake,827,39.99881,-107.23618,9.3
1996,Trapper Lake,827,39.99881,-107.23618,12.2
1997,Trapper Lake,827,39.99881,-107.23618,12.7
1998,Trapper Lake,827,39.99881,-107.23618,7
1999,Trapper Lake,827,39.99881,-107.23618,6.7
2000,Trapper Lake,827,39.99881,-107.23618,5.9
2001,Trapper Lake,827,39.99881,-107.23618,6.6
2002,Trapper Lake,827,39.99881,-107.23618,4.8
2003,Trapper Lake,827,39.99881,-107.23618,5.8
2004,Trapper Lake,827,39.99881,-107.23618,5.5
2005,Trapper Lake,827,39.99881,-107.23618,4.8
2006,Trapper Lake,827,39.99881,-107.23618,7.4
2007,Trapper Lake,827,39.99881,-107.23618,4.2
2008,Trapper Lake,827,39.99881,-107.23618,6.5
2009,Trapper Lake,827,39.99881,-107.23618,6.6
2010,Trapper Lake,827,39.99881,-107.23618,4.7
2011,Trapper Lake,827,39.99881,-107.23618,8.3
2012,Trapper Lake,827,39.99881,-107.23618,2
2013,Trapper Lake,827,39.99881,-107.23618,4.1
2014,Trapper Lake,827,39.99881,-107.23618,5
2015,Trapper Lake,827,39.99881,-107.23618,3.3
2016,Trapper Lake,827,39.99881,-107.23618,4.3
2017,Trapper Lake,827,39.99881,-107.23618,1.2
2018,Trapper Lake,827,39.99881,-107.23618,1.4
2019,Trapper Lake,827,39.99881,-107.23618,2.7
2020,Trapper Lake,827,39.99881,-107.23618,3.2
2021,Trapper Lake,827,39.99881,-107.23618,1.8
2022,Trapper Lake,827,39.99881,-107.23618,1.9
2023,Trapper Lake,827,39.99881,-107.23618,3
2024,Trapper Lake,827,39.99881,-107.23618,3.3
1989,Trinchera,829,37.35296,-105.23259,0.1
1990,Trinchera,829,37.35296,-105.23259,1.9
1991,Trinchera,829,37.35296,-105.23259,4.2
1992,Trinchera,829,37.35296,-105.23259,3.8
1993,Trinchera,829,37.35296,-105.23259,4.6
1994,Trinchera,829,37.35296,-105.23259,3.1
1995,Trinchera,829,37.35296,-105.23259,4.1
1996,Trinchera,829,37.35296,-105.23259,1.7
1997,Trinchera,829,37.35296,-105.23259,4
1998,Trinchera,829,37.35296,-105.23259,4.6
1999,Trinchera,829,37.35296,-105.23259,2.3
2000,Trinchera,829,37.35296,-105.23259,2.5
2001,Trinchera,829,37.35296,-105.23259,2.8
2002,Trinchera,829,37.35296,-105.23259,1.6
2003,Trinchera,829,37.35296,-105.23259,2.4
2004,Trinchera,829,37.35296,-105.23259,3
2005,Trinchera,829,37.35296,-105.23259,4.5
2006,Trinchera,829,37.35296,-105.23259,1.3
2007,Trinchera,829,37.35296,-105.23259,4.2
2008,Trinchera,829,37.35296,-105.23259,3.7
2009,Trinchera,829,37.35296,-105.23259,3
2010,Trinchera,829,37.35296,-105.23259,3
2011,Trinchera,829,37.35296,-105.23259,1.9
2012,Trinchera,829,37.35296,-105.23259,2.2
2013,Trinchera,829,37.35296,-105.23259,2.4
2014,Trinchera,829,37.35296,-105.23259,2.9
2015,Trinchera,829,37.35296,-105.23259,2.4
2016,Trinchera,829,37.35296,-105.23259,3.7
2017,Trinchera,829,37.35296,-105.23259,4.6
2018,Trinchera,829,37.35296,-105.23259,1.6
2019,Trinchera,829,37.35296,-105.23259,4.5
2020,Trinchera,829,37.35296,-105.23259,3.7
2021,Trinchera,829,37.35296,-105.23259,3.6
2022,Trinchera,829,37.35296,-105.23259,1.6
2023,Trinchera,829,37.35296,-105.23259,2.8
2024,Trinchera,829,37.35296,-105.23259,2.8
1980,University Camp,838,40.03307,-105.57562,8.5
1981,University Camp,838,40.03307,-105.57562,2.4
1982,University Camp,838,40.03307,-105.57562,8.1
1983,University Camp,838,40.03307,-105.57562,6.8
1984,University Camp,838,40.03307,-105.57562,8.6
1985,University Camp,838,40.03307,-105.57562,5.3
1986,University Camp,838,40.03307,-105.57562,8.1
1987,University Camp,838,40.03307,-105.57562,5.1
1988,University Camp,838,40.03307,-105.57562,6.4
1989,University Camp,838,40.03307,-105.57562,5.8
1990,University Camp,838,40.03307,-105.57562,8.1
1991,University Camp,838,40.03307,-105.57562,4.8
1992,University Camp,838,40.03307,-105.57562,4.2
1993,University Camp,838,40.03307,-105.57562,7.6
1994,University Camp,838,40.03307,-105.57562,6.7
1995,University Camp,838,40.03307,-105.57562,7.5
1996,University Camp,838,40.03307,-105.57562,12.5
1997,University Camp,838,40.03307,-105.57562,10
1998,University Camp,838,40.03307,-105.57562,6.2
1999,University Camp,838,40.03307,-105.57562,6
2000,University Camp,838,40.03307,-105.57562,5
2001,University Camp,838,40.03307,-105.57562,4.4
2002,University Camp,838,40.03307,-105.57562,3.3
2003,University Camp,838,40.03307,-105.57562,5.7
2004,University Camp,838,40.03307,-105.57562,4.7
2005,University Camp,838,40.03307,-105.57562,5.6
2006,University Camp,838,40.03307,-105.57562,7.4
2007,University Camp,838,40.03307,-105.57562,7.2
2008,University Camp,838,40.03307,-105.57562,5.8
2009,University Camp,838,40.03307,-105.57562,5.9
2010,University Camp,838,40.03307,-105.57562,5.1
2011,University Camp,838,40.03307,-105.57562,9.4
2012,University Camp,838,40.03307,-105.57562,4.5
2013,University Camp,838,40.03307,-105.57562,5
2014,University Camp,838,40.03307,-105.57562,9.3
2015,University Camp,838,40.03307,-105.57562,7
2016,University Camp,838,40.03307,-105.57562,6.9
2017,University Camp,838,40.03307,-105.57562,8.5
2018,University Camp,838,40.03307,-105.57562,5.7
2019,University Camp,838,40.03307,-105.57562,7.6
2020,University Camp,838,40.03307,-105.57562,6.8
2021,University Camp,838,40.03307,-105.57562,5.8
2022,University Camp,838,40.03307,-105.57562,6.5
2023,University Camp,838,40.03307,-105.57562,6.4
2024,University Camp,838,40.03307,-105.57562,6.3
1986,Upper Rio Grande,839,37.72172,-107.25971,2
1987,Upper Rio Grande,839,37.72172,-107.25971,3.8
1988,Upper Rio Grande,839,37.72172,-107.25971,0.8
1989,Upper Rio Grande,839,37.72172,-107.25971,1.8
1990,Upper Rio Grande,839,37.72172,-107.25971,0.9
1991,Upper Rio Grande,839,37.72172,-107.25971,1.4
